"Magnetizzazione:0","Magnetizzazione:1","Magnetizzazione:2","Heff:0","Heff:1","Heff:2","Hms:0","Hms:1","Hms:2","Hext:0","Hext:1","Hext:2","Hex:0","Hex:1","Hex:2","Cell Type"
-4.93869e+005,7.04011e+005,7.87005e+003,2.31094e+003,-3.29425e+003,-3.68261e+001,-1.52047e+004,4.28330e+003,-1.07762e+003,1.40000e+004,0.00000e+000,0.00000e+000,3.51566e+003,-7.57755e+003,1.04079e+003,9
-4.26675e+005,7.46613e+005,1.08417e+004,5.13214e+003,-8.98044e+003,-1.30406e+002,-1.45825e+004,-8.64231e+002,-8.57912e+002,1.40000e+004,0.00000e+000,0.00000e+000,5.71467e+003,-8.11621e+003,7.27506e+002,9
-3.45333e+005,7.87492e+005,1.41813e+004,4.63511e+003,-1.05698e+004,-1.90343e+002,-1.42537e+004,-3.18749e+001,-2.96887e+002,1.40000e+004,0.00000e+000,0.00000e+000,4.88879e+003,-1.05379e+004,1.06544e+002,9
-2.49269e+005,8.22902e+005,1.72545e+004,3.97454e+003,-1.31210e+004,-2.75120e+002,-1.45416e+004,-5.15769e+002,5.48092e+002,1.40000e+004,0.00000e+000,0.00000e+000,4.51611e+003,-1.26052e+004,-8.23212e+002,9
-1.45054e+005,8.47420e+005,2.09532e+004,2.83267e+003,-1.65487e+004,-4.09181e+002,-1.29882e+004,-1.18068e+003,2.14279e+003,1.40000e+004,0.00000e+000,0.00000e+000,1.82083e+003,-1.53680e+004,-2.55197e+003,9
-2.17213e+005,8.31751e+005,2.46605e+004,5.51172e+003,-2.11054e+004,-6.25752e+002,-1.33573e+004,-1.89188e+003,6.53680e+003,1.40000e+004,0.00000e+000,0.00000e+000,4.86898e+003,-1.92135e+004,-7.16255e+003,9
-2.75633e+005,8.14315e+005,2.27502e+004,9.76124e+003,-2.88380e+004,-8.05672e+002,-1.53571e+004,-3.47159e+003,1.49787e+004,1.40000e+004,0.00000e+000,0.00000e+000,1.11183e+004,-2.53664e+004,-1.57844e+004,9
-3.35593e+005,7.91815e+005,2.65007e+003,1.79754e+004,-4.24122e+004,-1.41947e+002,-1.60969e+004,-3.63081e+003,3.01770e+004,1.40000e+004,0.00000e+000,0.00000e+000,2.00723e+004,-3.87814e+004,-3.03189e+004,9
-4.28635e+005,7.43590e+005,-5.42755e+004,4.05459e+004,-7.03385e+004,5.13408e+003,-1.64078e+004,-2.27627e+003,5.15714e+004,1.40000e+004,0.00000e+000,0.00000e+000,4.29537e+004,-6.80622e+004,-4.64373e+004,9
-5.73578e+005,6.21441e+005,-1.56267e+005,1.06099e+005,-1.14953e+005,2.89058e+004,-1.42108e+004,-3.00928e+003,7.47632e+004,1.40000e+004,0.00000e+000,0.00000e+000,1.06310e+005,-1.11943e+005,-4.58574e+004,9
-7.42069e+005,3.51484e+005,-2.55720e+005,2.19126e+005,-1.03790e+005,7.55119e+004,-2.94791e+003,-6.41734e+003,9.00988e+004,1.40000e+004,0.00000e+000,0.00000e+000,2.08074e+005,-9.73729e+004,-1.45869e+004,9
-8.00851e+005,3.05445e+005,-7.02881e+004,9.39698e+004,-3.58401e+004,8.24742e+003,-6.29290e+003,-9.87339e+002,5.69817e+004,1.40000e+004,0.00000e+000,0.00000e+000,8.62627e+004,-3.48528e+004,-4.87343e+004,9
-8.35734e+005,2.02730e+005,7.01869e+003,4.47813e+004,-1.08629e+004,-3.76083e+002,-8.89682e+003,1.79485e+003,2.97997e+004,1.40000e+004,0.00000e+000,0.00000e+000,3.96781e+004,-1.26578e+004,-3.01758e+004,9
-4.64111e+005,7.23999e+005,5.09824e+003,4.60993e+003,-7.19135e+003,-5.06400e+001,-1.67108e+004,-3.28756e+003,-1.04064e+003,1.40000e+004,0.00000e+000,0.00000e+000,7.32069e+003,-3.90379e+003,9.90004e+002,9
-3.92992e+005,7.64943e+005,4.42874e+003,3.58078e+003,-6.96984e+003,-4.03529e+001,-1.27725e+004,-1.85415e+002,-9.94384e+002,1.40000e+004,0.00000e+000,0.00000e+000,2.35333e+003,-6.78442e+003,9.54031e+002,9
-3.54800e+005,7.83364e+005,7.58327e+003,3.25605e+003,-7.18903e+003,-6.95929e+001,-1.47757e+004,3.41627e+002,-1.09487e+003,1.40000e+004,0.00000e+000,0.00000e+000,4.03170e+003,-7.53066e+003,1.02528e+003,9
-2.79388e+005,8.13289e+005,1.01471e+004,3.29574e+003,-9.59379e+003,-1.19699e+002,-1.40099e+004,-3.40307e+002,-9.64481e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.30564e+003,-9.25349e+003,8.44782e+002,9
-1.88928e+005,8.38901e+005,1.23319e+004,2.67970e+003,-1.18987e+004,-1.74912e+002,-1.44966e+004,-1.42793e+003,-7.25390e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.17629e+003,-1.04708e+004,5.50479e+002,9
-8.85361e+004,8.55298e+005,1.50807e+004,1.43950e+003,-1.39062e+004,-2.45196e+002,-1.32894e+004,-1.74934e+003,-2.44646e+002,1.40000e+004,0.00000e+000,0.00000e+000,7.28893e+002,-1.21569e+004,-5.49796e-001,9
2.07843e+004,8.59556e+005,1.81901e+004,-3.98573e+002,-1.64834e+004,-3.48827e+002,-1.34674e+004,-2.72814e+003,5.62697e+002,1.40000e+004,0.00000e+000,0.00000e+000,-9.31156e+002,-1.37553e+004,-9.11524e+002,9
-2.97651e+004,8.59138e+005,2.44127e+004,7.33242e+002,-2.11643e+004,-6.01390e+002,-1.51988e+004,-3.10548e+003,4.64453e+003,1.40000e+004,0.00000e+000,0.00000e+000,1.93203e+003,-1.80588e+004,-5.24591e+003,9
-9.42526e+004,8.54450e+005,2.51209e+004,2.99268e+003,-2.71302e+004,-7.97633e+002,-1.31705e+004,-2.65435e+003,1.21053e+004,1.40000e+004,0.00000e+000,0.00000e+000,2.16319e+003,-2.44759e+004,-1.29030e+004,9
-1.38207e+005,8.48737e+005,1.20162e+004,6.83526e+003,-4.19757e+004,-5.94280e+002,-1.48067e+004,-4.83696e+003,2.53022e+004,1.40000e+004,0.00000e+000,0.00000e+000,7.64191e+003,-3.71387e+004,-2.58965e+004,9
-1.72336e+005,8.41743e+005,-3.69994e+004,1.52090e+004,-7.42854e+004,3.26526e+003,-1.35752e+004,-5.14839e+003,4.67352e+004,1.40000e+004,0.00000e+000,0.00000e+000,1.47841e+004,-6.91370e+004,-4.34700e+004,9
-2.37136e+005,8.12021e+005,-1.54882e+005,4.62658e+004,-1.58427e+005,3.02178e+004,-1.72952e+004,-9.65579e+003,7.46057e+004,1.40000e+004,0.00000e+000,0.00000e+000,4.95611e+004,-1.48772e+005,-4.43879e+004,9
-3.62474e+005,6.83738e+005,-3.75120e+005,1.56152e+005,-2.94550e+005,1.61600e+005,-5.95129e+003,-7.97031e+003,1.03354e+005,1.40000e+004,0.00000e+000,0.00000e+000,1.48103e+005,-2.86580e+005,5.82456e+004,9
-5.64774e+005,2.90361e+005,-5.79931e+005,3.76705e+005,-1.93671e+005,3.86815e+005,-2.21859e+003,-7.35879e+003,1.19081e+005,1.40000e+004,0.00000e+000,0.00000e+000,3.64924e+005,-1.86312e+005,2.67734e+005,9
-6.69396e+005,-2.43349e+005,-4.81964e+005,3.64151e+005,1.32382e+005,2.62188e+005,-1.40416e+004,1.81041e+003,1.12188e+005,1.40000e+004,0.00000e+000,0.00000e+000,3.64192e+005,1.30571e+005,1.50000e+005,9
-8.25555e+005,-3.44902e+004,-2.38474e+005,2.18464e+005,9.12703e+003,6.31067e+004,-1.16816e+004,-6.42658e+003,8.74074e+004,1.40000e+004,0.00000e+000,0.00000e+000,2.16146e+005,1.55536e+004,-2.43007e+004,9
-8.55912e+005,4.20943e+004,-7.24102e+004,1.02687e+005,-5.05024e+003,8.68736e+003,-6.95542e+003,-7.04536e+003,5.73928e+004,1.40000e+004,0.00000e+000,0.00000e+000,9.56428e+004,1.99513e+003,-4.87055e+004,9
-8.59908e+005,1.22455e+004,2.95936e+003,5.20359e+004,-7.41017e+002,-1.79080e+002,-7.93180e+003,-5.23122e+002,3.16668e+004,1.40000e+004,0.00000e+000,0.00000e+000,4.59677e+004,-2.17895e+002,-3.18459e+004,9
-3.27330e+005,7.95264e+005,3.33924e+003,2.86077e+003,-6.95039e+003,-2.91843e+001,-1.12088e+004,2.26813e+001,-8.76928e+002,1.40000e+004,0.00000e+000,0.00000e+000,6.95769e+001,-6.97307e+003,8.47744e+002,9
-2.93621e+005,8.08306e+005,5.36946e+003,2.22394e+003,-6.12225e+003,-4.06694e+001,-1.43785e+004,8.81671e+002,-1.06884e+003,1.40000e+004,0.00000e+000,0.00000e+000,2.60245e+003,-7.00392e+003,1.02817e+003,9
-2.25832e+005,8.29790e+005,6.95151e+003,6.57983e+002,-2.41768e+003,-2.02542e+001,-1.56888e+004,5.49589e+003,-1.12400e+003,1.40000e+004,0.00000e+000,0.00000e+000,2.34679e+003,-7.91357e+003,1.10375e+003,9
-1.37706e+005,8.48865e+005,8.09846e+003,1.68981e+003,-1.04165e+004,-9.93777e+001,-1.40335e+004,-1.63763e+003,-1.13089e+003,1.40000e+004,0.00000e+000,0.00000e+000,1.72331e+003,-8.77891e+003,1.03151e+003,9
-4.02139e+004,8.59008e+005,9.40145e+003,4.64937e+002,-9.93151e+003,-1.08696e+002,-1.38837e+004,-4.03609e+002,-1.10267e+003,1.40000e+004,0.00000e+000,0.00000e+000,3.48601e+002,-9.52790e+003,9.93976e+002,9
6.21182e+004,8.57681e+005,1.11856e+004,-1.12074e+003,-1.54744e+004,-2.01813e+002,-1.43060e+004,-5.02551e+003,-9.91668e+002,1.40000e+004,0.00000e+000,0.00000e+000,-8.14773e+002,-1.04489e+004,7.89855e+002,9
1.65716e+005,8.43772e+005,1.36461e+004,-2.85986e+003,-1.45614e+004,-2.35500e+002,-1.40150e+004,-3.19903e+003,-6.90684e+002,1.40000e+004,0.00000e+000,0.00000e+000,-2.84490e+003,-1.13624e+004,4.55184e+002,9
1.38656e+005,8.48487e+005,2.10626e+004,-3.12972e+003,-1.91520e+004,-4.75425e+002,-1.42964e+004,-3.88289e+003,1.62112e+003,1.40000e+004,0.00000e+000,0.00000e+000,-2.83331e+003,-1.52691e+004,-2.09655e+003,9
1.06915e+005,8.52920e+005,2.63854e+004,-3.20091e+003,-2.55354e+004,-7.89948e+002,-1.55919e+004,-4.58315e+003,7.20290e+003,1.40000e+004,0.00000e+000,0.00000e+000,-1.60903e+003,-2.09522e+004,-7.99285e+003,9
5.98384e+004,8.57628e+005,2.22163e+004,-2.23603e+003,-3.20477e+004,-8.30175e+002,-1.30926e+004,-2.36046e+003,1.77316e+004,1.40000e+004,0.00000e+000,0.00000e+000,-3.14340e+003,-2.96872e+004,-1.85618e+004,9
4.47942e+004,8.58808e+005,-6.46188e+003,-3.24766e+003,-6.22652e+004,4.68496e+002,-1.43028e+004,-1.25019e+004,3.55467e+004,1.40000e+004,0.00000e+000,0.00000e+000,-2.94489e+003,-4.97633e+004,-3.50782e+004,9
6.02844e+004,8.53278e+005,-8.87875e+004,-7.85251e+003,-1.11146e+005,1.15653e+004,-1.09300e+004,-8.05931e+003,6.11865e+004,1.40000e+004,0.00000e+000,0.00000e+000,-1.09225e+004,-1.03087e+005,-4.96213e+004,9
7.64855e+004,8.13670e+005,-2.67751e+005,-2.39542e+004,-2.54830e+005,8.38558e+004,-1.15607e+004,-2.07454e+004,9.14348e+004,1.40000e+004,0.00000e+000,0.00000e+000,-2.63934e+004,-2.34084e+005,-7.57898e+003,9
7.15172e+004,6.25958e+005,-5.85373e+005,-4.76595e+004,-4.17142e+005,3.90097e+005,-1.85863e+004,-9.87589e+003,1.19586e+005,1.40000e+004,0.00000e+000,0.00000e+000,-4.30732e+004,-4.07266e+005,2.70511e+005,9
-7.56139e+004,1.03407e+005,-8.50406e+005,7.45705e+004,-1.01980e+005,8.38671e+005,-1.09723e+004,1.12503e+004,1.32743e+005,1.40000e+004,0.00000e+000,0.00000e+000,7.15428e+004,-1.13230e+005,7.05927e+005,9
-2.51407e+005,-5.10071e+005,-6.45153e+005,1.98000e+005,4.01717e+005,5.08103e+005,-3.03276e+003,2.96024e+004,1.23031e+005,1.40000e+004,0.00000e+000,0.00000e+000,1.87033e+005,3.72114e+005,3.85072e+005,9
-2.85179e+005,-7.60557e+005,-2.82535e+005,9.98460e+004,2.66284e+005,9.89204e+004,-9.45153e+003,2.24817e+004,9.34286e+004,1.40000e+004,0.00000e+000,0.00000e+000,9.52975e+004,2.43802e+005,5.49183e+003,9
-6.19919e+005,-5.46839e+005,-2.37206e+005,1.63707e+005,1.44408e+005,6.26408e+004,-1.99934e+004,4.73885e+003,8.74004e+004,1.40000e+004,0.00000e+000,0.00000e+000,1.69700e+005,1.39669e+005,-2.47596e+004,9
-7.81387e+005,-3.35401e+005,-1.28613e+005,1.15212e+005,4.94533e+004,1.89633e+004,-2.23770e+004,2.95057e+003,6.91660e+004,1.40000e+004,0.00000e+000,0.00000e+000,1.23589e+005,4.65028e+004,-5.02027e+004,9
-8.34378e+005,-2.02856e+005,-4.75742e+004,6.60468e+004,1.60575e+004,3.76583e+003,-1.79532e+004,-1.09928e+004,4.93692e+004,1.40000e+004,0.00000e+000,0.00000e+000,7.00000e+004,2.70503e+004,-4.56034e+004,9
-8.42671e+005,-1.71750e+005,2.62784e+003,4.59342e+004,9.36215e+003,-1.43243e+002,-6.95097e+003,-3.58936e+003,3.06442e+004,1.40000e+004,0.00000e+000,0.00000e+000,3.88852e+004,1.29515e+004,-3.07875e+004,9
-2.56749e+005,8.20775e+005,2.88654e+003,2.69273e+003,-8.60814e+003,-3.02737e+001,-1.04229e+004,-1.80383e+003,-8.14241e+002,1.40000e+004,0.00000e+000,0.00000e+000,-8.84350e+002,-6.80431e+003,7.83967e+002,9
-2.18538e+005,8.31757e+005,4.54110e+003,2.81493e+003,-1.07136e+004,-5.84930e+001,-1.43712e+004,-4.18400e+003,-1.02075e+003,1.40000e+004,0.00000e+000,0.00000e+000,3.18610e+003,-6.52965e+003,9.62257e+002,9
-8.91367e+004,8.55354e+005,4.94762e+003,9.88518e+002,-9.48580e+003,-5.48690e+001,-1.41716e+004,-1.83823e+003,-1.07268e+003,1.40000e+004,0.00000e+000,0.00000e+000,1.16014e+003,-7.64757e+003,1.01781e+003,9
-1.20320e+004,8.59899e+005,5.36094e+003,1.61069e+002,-1.15112e+004,-7.17654e+001,-1.67934e+004,-3.33746e+003,-1.11338e+003,1.40000e+004,0.00000e+000,0.00000e+000,2.95444e+003,-8.17371e+003,1.04161e+003,9
1.20706e+005,8.51466e+005,5.98597e+003,-1.26173e+003,-8.90027e+003,-6.25711e+001,-1.51423e+004,-6.73420e+002,-1.16599e+003,1.40000e+004,0.00000e+000,0.00000e+000,-1.19388e+002,-8.22685e+003,1.10341e+003,9
2.01869e+005,8.35939e+005,7.38955e+003,-2.87292e+003,-1.18968e+004,-1.05166e+002,-1.52275e+004,-3.07707e+003,-1.20907e+003,1.40000e+004,0.00000e+000,0.00000e+000,-1.64538e+003,-8.81971e+003,1.10390e+003,9
2.93579e+005,8.08296e+005,8.25799e+003,-4.32668e+003,-1.19124e+004,-1.21704e+002,-1.47950e+004,-3.15571e+003,-1.20816e+003,1.40000e+004,0.00000e+000,0.00000e+000,-3.53165e+003,-8.75672e+003,1.08645e+003,9
2.75449e+005,8.14557e+005,1.49954e+004,-4.93419e+003,-1.45914e+004,-2.68618e+002,-1.43767e+004,-3.04403e+003,-4.61667e+002,1.40000e+004,0.00000e+000,0.00000e+000,-4.55754e+003,-1.15474e+004,1.93049e+002,9
2.65664e+005,8.17624e+005,2.26747e+004,-6.59151e+003,-2.02865e+004,-5.62594e+002,-1.47046e+004,-4.75278e+003,2.40984e+003,1.40000e+004,0.00000e+000,0.00000e+000,-5.88693e+003,-1.55337e+004,-2.97243e+003,9
2.61216e+005,8.18924e+005,2.70302e+004,-9.19394e+003,-2.88234e+004,-9.51374e+002,-1.65322e+004,-7.13617e+003,8.91691e+003,1.40000e+004,0.00000e+000,0.00000e+000,-6.66175e+003,-2.16873e+004,-9.86828e+003,9
2.42621e+005,8.24843e+005,1.91952e+004,-1.05348e+004,-3.58154e+004,-8.33472e+002,-1.47780e+004,-4.80553e+003,2.08836e+004,1.40000e+004,0.00000e+000,0.00000e+000,-9.75677e+003,-3.10099e+004,-2.17171e+004,9
2.55860e+005,8.20899e+005,-1.61617e+004,-1.55322e+004,-4.98334e+004,9.81106e+002,-1.12415e+004,7.04233e+002,3.93370e+004,1.40000e+004,0.00000e+000,0.00000e+000,-1.82907e+004,-5.05376e+004,-3.83558e+004,9
3.14383e+005,7.94445e+005,-9.80863e+004,-4.11614e+004,-1.04015e+005,1.28422e+004,-1.05078e+004,-6.79566e+003,6.28706e+004,1.40000e+004,0.00000e+000,0.00000e+000,-4.46537e+004,-9.72192e+004,-5.00284e+004,9
5.05718e+005,6.92295e+005,-6.76553e+004,-4.84867e+004,-6.63750e+004,6.48657e+003,-9.73590e+003,-2.13324e+003,5.49551e+004,1.40000e+004,0.00000e+000,0.00000e+000,-5.27508e+004,-6.42417e+004,-4.84685e+004,9
4.48677e+005,7.33647e+005,-7.13957e+003,-2.50553e+004,-4.09687e+004,3.98690e+002,-1.26081e+004,4.69983e+002,3.53421e+004,1.40000e+004,0.00000e+000,0.00000e+000,-2.64472e+004,-4.14387e+004,-3.49434e+004,9
4.25282e+005,7.47196e+005,2.08261e+004,-1.75811e+004,-3.08891e+004,-8.60954e+002,-1.43691e+004,-4.55996e+003,1.91451e+004,1.40000e+004,0.00000e+000,0.00000e+000,-1.72120e+004,-2.63291e+004,-2.00061e+004,9
4.13462e+005,7.53615e+005,2.67125e+004,-1.26739e+004,-2.31006e+004,-8.18821e+002,-1.44654e+004,-4.51021e+003,8.26029e+003,1.40000e+004,0.00000e+000,0.00000e+000,-1.22085e+004,-1.85904e+004,-9.07911e+003,9
5.45247e+005,6.64559e+005,2.58443e+004,-1.29456e+004,-1.57784e+004,-6.13612e+002,-1.29964e+004,-1.05517e+003,6.65286e+003,1.40000e+004,0.00000e+000,0.00000e+000,-1.39492e+004,-1.47232e+004,-7.26647e+003,9
6.53252e+005,5.58798e+005,2.46384e+004,-1.27196e+004,-1.08805e+004,-4.79741e+002,-1.22460e+004,1.17690e+002,5.02778e+003,1.40000e+004,0.00000e+000,0.00000e+000,-1.44736e+004,-1.09982e+004,-5.50752e+003,9
7.24888e+005,4.62233e+005,2.18626e+004,-1.11263e+004,-7.09482e+003,-3.35570e+002,-1.15918e+004,7.56597e+002,2.64887e+003,1.40000e+004,0.00000e+000,0.00000e+000,-1.35345e+004,-7.85142e+003,-2.98445e+003,9
7.68332e+005,3.85967e+005,1.71759e+004,-9.69522e+003,-4.87033e+003,-2.16736e+002,-1.17567e+004,-7.41239e+001,4.45312e+002,1.40000e+004,0.00000e+000,0.00000e+000,-1.19385e+004,-4.79621e+003,-6.62048e+002,9
7.95846e+005,3.25709e+005,1.19787e+004,-7.62690e+003,-3.12139e+003,-1.14798e+002,-1.22223e+004,1.39861e+003,-7.68874e+002,1.40000e+004,0.00000e+000,0.00000e+000,-9.40456e+003,-4.52000e+003,6.54077e+002,9
8.16473e+005,2.70021e+005,7.78034e+003,-6.01631e+003,-1.98969e+003,-5.73314e+001,-1.23674e+004,2.74708e+003,-1.12150e+003,1.40000e+004,0.00000e+000,0.00000e+000,-7.64890e+003,-4.73677e+003,1.06417e+003,9
8.31459e+005,2.19670e+005,4.63189e+003,-5.34905e+003,-1.41321e+003,-2.97991e+001,-1.21398e+004,1.42254e+002,-1.03363e+003,1.40000e+004,0.00000e+000,0.00000e+000,-7.20923e+003,-1.55546e+003,1.00383e+003,9
8.42162e+005,1.74231e+005,2.52980e+003,-5.96580e+003,-1.23424e+003,-1.79214e+001,-1.39856e+004,1.81534e+002,-7.60447e+002,1.40000e+004,0.00000e+000,0.00000e+000,-5.98018e+003,-1.41577e+003,7.42526e+002,9
8.29891e+005,2.25562e+005,1.61762e+003,-3.47364e+003,-9.44127e+002,-6.77127e+000,-1.23224e+004,2.60778e+002,-5.51380e+002,1.40000e+004,0.00000e+000,0.00000e+000,-5.15124e+003,-1.20490e+003,5.44609e+002,9
8.10358e+005,2.87956e+005,1.34819e+003,-1.69256e+003,-6.01442e+002,-2.81637e+000,-1.07537e+004,4.14704e+002,-4.73751e+002,1.40000e+004,0.00000e+000,0.00000e+000,-4.93885e+003,-1.01615e+003,4.70934e+002,9
7.85255e+005,3.50675e+005,8.09778e+002,-2.40159e+003,-1.07249e+003,-2.47701e+000,-1.20783e+004,3.45217e+002,-2.84257e+002,1.40000e+004,0.00000e+000,0.00000e+000,-4.32328e+003,-1.41771e+003,2.81780e+002,9
-1.89083e+005,8.38953e+005,2.32678e+003,9.31401e+002,-4.13259e+003,-1.14617e+001,-1.40300e+004,1.64043e+003,-7.16295e+002,1.40000e+004,0.00000e+000,0.00000e+000,9.61385e+002,-5.77301e+003,7.04833e+002,9
-1.42591e+005,8.48090e+005,3.43242e+003,1.03480e+003,-6.15469e+003,-2.49098e+001,-1.52785e+004,2.22784e+002,-9.07432e+002,1.40000e+004,0.00000e+000,0.00000e+000,2.31330e+003,-6.37747e+003,8.82523e+002,9
-7.46402e+004,8.56752e+005,2.35120e+003,5.28281e+002,-6.06383e+003,-1.66414e+001,-1.16968e+004,1.11983e+002,-7.31799e+002,1.40000e+004,0.00000e+000,0.00000e+000,-1.77493e+003,-6.17582e+003,7.15158e+002,9
-3.41071e+004,8.59317e+005,3.36001e+003,3.82403e+002,-9.63451e+003,-3.76722e+001,-1.45748e+004,-2.86574e+003,-9.09955e+002,1.40000e+004,0.00000e+000,0.00000e+000,9.57228e+002,-6.76877e+003,8.72283e+002,9
-9.06252e+003,8.59950e+005,1.75474e+003,5.06948e+001,-4.81046e+003,-9.81615e+000,-1.28609e+004,8.05640e+002,-6.00997e+002,1.40000e+004,0.00000e+000,0.00000e+000,-1.08840e+003,-5.61610e+003,5.91181e+002,9
4.20272e+005,7.08876e+005,-2.45898e+005,-1.14888e+005,-1.93782e+005,6.72199e+004,-8.24890e+003,-7.24188e+003,8.83123e+004,1.40000e+004,0.00000e+000,0.00000e+000,-1.20639e+005,-1.86540e+005,-2.10924e+004,9
7.67791e+005,3.17051e+005,-2.22655e+005,-1.87422e+005,-7.73938e+004,5.43514e+004,-1.15069e+004,-3.20743e+003,8.53743e+004,1.40000e+004,0.00000e+000,0.00000e+000,-1.89915e+005,-7.41864e+004,-3.10229e+004,9
5.49222e+005,4.84667e+005,-4.50614e+005,-2.92652e+005,-2.58254e+005,2.40109e+005,-3.40658e+004,-3.21017e+003,1.09984e+005,1.40000e+004,0.00000e+000,0.00000e+000,-2.72586e+005,-2.55044e+005,1.30125e+005,9
5.50729e+005,6.48908e+004,-6.57333e+005,-4.39568e+005,-5.17931e+004,5.24655e+005,-4.70302e+004,-8.77588e+003,1.23873e+005,1.40000e+004,0.00000e+000,0.00000e+000,-4.06538e+005,-4.30172e+004,4.00782e+005,9
3.52274e+005,-5.00106e+005,-6.04481e+005,-2.47252e+005,3.51012e+005,4.24270e+005,-5.42647e+003,1.42153e+003,1.20504e+005,1.40000e+004,0.00000e+000,0.00000e+000,-2.55826e+005,3.49590e+005,3.03766e+005,9
1.29772e+005,-7.93046e+005,-3.06328e+005,-4.73593e+004,2.89416e+005,1.11792e+005,1.74747e+004,8.72718e+003,9.62632e+004,1.40000e+004,0.00000e+000,0.00000e+000,-7.88339e+004,2.80689e+005,1.55291e+004,9
-2.87158e+005,-8.07068e+005,-7.60339e+004,4.03393e+004,1.13375e+005,1.06811e+004,-1.39544e+004,9.85109e+003,5.90412e+004,1.40000e+004,0.00000e+000,0.00000e+000,4.02937e+004,1.03524e+005,-4.83601e+004,9
-5.50297e+005,-6.56886e+005,-7.26284e+004,6.57121e+004,7.84400e+004,8.67271e+003,-1.56001e+004,9.57912e+003,5.73607e+004,1.40000e+004,0.00000e+000,0.00000e+000,6.73121e+004,6.88609e+004,-4.86880e+004,9
-7.06016e+005,-4.90184e+005,-2.93497e+004,5.12571e+004,3.55877e+004,2.13081e+003,-1.24992e+004,-2.33319e+003,4.40709e+004,1.40000e+004,0.00000e+000,0.00000e+000,4.97563e+004,3.79209e+004,-4.19401e+004,9
-7.90741e+005,-3.38103e+005,-3.78845e+003,3.21605e+004,1.37511e+004,1.54083e+002,-2.14729e+004,-1.58271e+002,3.30082e+004,1.40000e+004,0.00000e+000,0.00000e+000,3.96334e+004,1.39094e+004,-3.28541e+004,9
-6.35163e+005,-5.79653e+005,1.30267e+004,2.49833e+004,2.27999e+004,-5.12389e+002,-1.51889e+004,-1.55868e+003,2.44718e+004,1.40000e+004,0.00000e+000,0.00000e+000,2.61723e+004,2.43586e+004,-2.49842e+004,9
-5.64551e+005,-6.48286e+005,2.46483e+004,1.44219e+004,1.65610e+004,-6.29661e+002,-1.68145e+004,-1.03156e+003,1.30575e+004,1.40000e+004,0.00000e+000,0.00000e+000,1.72364e+004,1.75926e+004,-1.36872e+004,9
-5.08279e+005,-6.93252e+005,2.55889e+004,9.24957e+003,1.26157e+004,-4.65661e+002,-2.10020e+004,3.90603e+000,6.57077e+003,1.40000e+004,0.00000e+000,0.00000e+000,1.62515e+004,1.26118e+004,-7.03643e+003,9
-3.91247e+005,-7.65394e+005,2.64126e+004,1.01760e+004,1.99073e+004,-6.86970e+002,-1.59403e+004,2.60716e+003,6.85774e+003,1.40000e+004,0.00000e+000,0.00000e+000,1.21163e+004,1.73002e+004,-7.54471e+003,9
-2.74807e+005,-8.14501e+005,2.58580e+004,7.89081e+003,2.33875e+004,-7.42485e+002,-1.33712e+004,4.47560e+003,5.58554e+003,1.40000e+004,0.00000e+000,0.00000e+000,7.26200e+003,1.89119e+004,-6.32802e+003,9
-2.89141e+005,-8.09549e+005,2.50580e+004,1.35313e+004,3.78854e+004,-1.17267e+003,-1.04302e+004,9.08394e+003,1.54347e+004,1.40000e+004,0.00000e+000,0.00000e+000,9.96149e+003,2.88015e+004,-1.66074e+004,9
-2.92915e+005,-8.08578e+005,1.73683e+003,1.98933e+004,5.49146e+004,-1.17955e+002,-1.14936e+004,7.22858e+003,3.25207e+004,1.40000e+004,0.00000e+000,0.00000e+000,1.73870e+004,4.76860e+004,-3.26387e+004,9
-4.91503e+005,-7.05708e+005,7.09338e+002,3.16761e+004,4.54810e+004,-4.57129e+001,-1.49675e+004,1.01957e+004,3.26245e+004,1.40000e+004,0.00000e+000,0.00000e+000,3.26436e+004,3.52853e+004,-3.26702e+004,9
-4.36481e+005,-7.40620e+005,2.38191e+004,1.65945e+004,2.81576e+004,-9.05577e+002,-1.53096e+004,4.51145e+003,1.63655e+004,1.40000e+004,0.00000e+000,0.00000e+000,1.79041e+004,2.36462e+004,-1.72711e+004,9
8.52002e+005,1.17002e+005,1.63901e+003,-1.18334e+003,-1.62503e+002,-2.27684e+000,-9.91189e+003,-6.89373e+001,-5.56889e+002,1.40000e+004,0.00000e+000,0.00000e+000,-5.27145e+003,-9.35655e+001,5.54612e+002,9
3.92146e+005,7.65065e+005,2.22793e+004,-8.96752e+003,-1.74954e+004,-5.09480e+002,-1.42522e+004,-3.40431e+003,2.25072e+003,1.40000e+004,0.00000e+000,0.00000e+000,-8.71533e+003,-1.40910e+004,-2.76020e+003,9
5.08897e+005,6.92950e+005,2.10708e+004,-1.17432e+004,-1.59903e+004,-4.86224e+002,-1.38468e+004,-5.50922e+003,1.73149e+003,1.40000e+004,0.00000e+000,0.00000e+000,-1.18963e+004,-1.04811e+004,-2.21771e+003,9
